id,date,nday,h,m,foF2,h'Es,comp_1,comp_2
ak002e439z6u,2002-10-29,5.0,13,30,4.4944444444444445,108.0,-0.7531083568649982,0.1842320021601954
ak002e439z6u,2002-10-29,5.0,13,45,4.5,105.66666666666669,-0.7599836598536028,0.5141540415930459
ak002e439z6u,2002-10-29,5.0,14,0,3.944166666666667,108.5908520874103,-0.74137742098728,-0.4884210127101671
ak002e439z6u,2002-10-29,5.0,14,15,4.233333333333333,114.9089388997608,-0.6821956255372391,-0.16070790683857852
ak002e439z6u,2002-10-29,5.0,14,30,4.463888888888889,109.8634083496412,-0.5530514406957407,0.1684715600190847
ak002e439z6u,2002-10-29,5.0,14,45,4.574999999999998,107.9544694498804,-0.6631623557202637,0.5069371412054771
ak002e439z6u,2002-10-29,5.0,15,0,4.845833333333333,107.5,-0.582442828780899,-0.4977505897527403
ak002e439z6u,2002-10-29,5.0,15,15,3.775,110.24227223309413,-0.775316292139248,-0.1597333207423017
ak002e439z6u,2002-10-29,5.0,15,30,4.5455555555555565,111.57560556642746,-0.5525654722918539,0.17136042679681243
ak002e439z6u,2002-10-29,5.0,15,45,4.561111111111111,109.8634083496412,-0.5712959650177997,0.5016895555571904
ak002e439z6u,2002-10-29,5.0,16,0,4.383333333333334,109.8634083496412,-0.372225695918535,-0.4972905878785218
ak002e439z6u,2002-10-29,5.0,16,15,4.822222222222221,109.8634083496412,-0.3464365496168404,-0.1651853465219367
ak002e439z6u,2002-10-29,5.0,16,30,4.166666666666667,109.8634083496412,-0.3757745602553181,0.17100696735313883
ak002e439z6u,2002-10-29,5.0,16,45,4.45,109.8634083496412,-0.2773571987556868,0.5018846379613435
ak002e439z6u,2002-10-29,5.0,17,0,4.9,115.74227223309413,0.03397454108858291,-0.5025067670682923
ak002e439z6u,2002-10-29,5.0,17,15,4.716666666666666,109.8634083496412,-0.010916687289067495,-0.1693461730139267
ak002e439z6u,2002-10-29,5.0,17,30,5.133333333333333,111.57560556642746,0.10594136795887286,0.16358897651448695
ak002e439z6u,2002-10-29,5.0,17,45,5.416666666666668,113.24227223309413,0.1728129808404882,0.4972481046901954
ak002e439z6u,2002-10-29,5.0,18,0,5.916666666666668,109.9089388997608,0.37634510813889777,-0.5004059297543794
ak002e439z6u,2002-10-29,5.0,18,15,5.8,111.57560556642746,0.3574803059066456,-0.16864761647188733
ak002e439z6u,2002-10-29,5.0,18,30,5.933333333333334,109.8634083496412,0.4199212628633285,0.1688911636277037
ak002e439z6u,2002-10-29,5.0,18,45,6.2333333333333325,111.62113611654706,0.5451325273986672,0.4993472765084104
ak002e439z6u,2002-10-29,5.0,19,0,6.266666666666668,109.8634083496412,0.6359913749731679,-0.5011084223006906
ak002e439z6u,2002-10-29,5.0,19,15,6.4833333333333325,108.24227223309413,0.6404075839268317,-0.1677449218312322
ak002e439z6u,2002-10-29,5.0,19,30,5.966666666666666,109.07560556642746,0.5778878250334402,0.16569959791626662
ak002e439z6u,2002-10-29,5.0,19,45,7.175,109.8634083496412,0.6949745144127774,0.5026450353675213
ak002e439z6u,2002-10-29,5.0,20,0,7.95,110.74227223309413,0.944354047850308,-0.49267211515026244
ak002e439z6u,2002-10-29,5.0,20,15,7.85,114.9544694498804,0.9030341468771711,-0.16365985105009048
ak002e439z6u,2002-10-29,5.0,20,30,8.5,114.9089388997608,0.9421767171640226,0.1730913425810025
ak002e439z6u,2002-10-29,5.0,20,45,8.381944444444445,109.8634083496412,1.032618237109704,0.5067593474209924
ak002e439z6u,2002-10-29,5.0,21,0,8.44,109.9089388997608,1.0184614344005896,-0.49088428115697785
ak002e439z6u,2002-10-29,5.0,21,15,8.244791666666666,116.57560556642746,1.074244674709286,-0.1565226019390599
ak002e439z6u,2002-10-29,5.0,21,30,8.750000000000002,108.24227223309413,1.0709788140063516,0.1719016882202083
ak002e439z6u,2002-10-29,5.0,21,45,9.036805555555556,110.0,1.2052404034767321,0.5052310006949822
ak002e439z6u,2002-10-29,5.0,22,0,8.883333333333333,118.2878027832137,1.3310607106936165,-0.4847230654019136
ak002e439z6u,2002-10-29,5.0,22,15,9.466666666666667,113.2878027832137,1.3414834604498436,-0.14756379840669956
ak002e439z6u,2002-10-29,5.0,22,30,9.733333333333334,109.8634083496412,1.3802493455355518,0.19257688356277564
ak002e439z6u,2002-10-29,5.0,22,45,9.016666666666666,111.62113611654706,1.3982351519845895,0.5121998048920424
ak002e439z6u,2002-10-29,5.0,23,0,9.8,116.66666666666669,1.362426211714241,-0.48981887993845963
ak002e439z6u,2002-10-29,5.0,23,15,9.146296296296297,108.24227223309413,1.2946102046466397,-0.14792183109812346
ak002e439z6u,2002-10-29,5.0,23,30,9.033333333333333,123.2878027832137,1.2437529586392366,0.1771868539138533
ak002e439z6u,2002-10-29,5.0,23,45,8.216666666666667,109.9089388997608,1.0688235252947564,0.5073701839176609
ak002e439z6u,2002-10-30,4.0,0,0,9.23875,109.8634083496412,1.0197664355784484,-0.5072299303660637
ak002e439z6u,2002-10-30,4.0,0,15,9.333333333333334,117.4544694498804,0.9551289728660518,-0.17788474514118385
ak002e439z6u,2002-10-30,4.0,0,30,9.116666666666667,119.07560556642746,0.9068946459775379,0.15736755156113363
ak002e439z6u,2002-10-30,4.0,0,45,7.7142857142857135,116.62113611654706,0.7375278791419212,0.4916413657884686
ak002e439z6u,2002-10-30,4.0,1,0,7.8249999999999975,124.9317041748206,0.7007382170742039,-0.5096492028446342
ak002e439z6u,2002-10-30,4.0,1,15,8.238888888888889,109.8634083496412,0.6649074736068612,-0.1763578703597543
ak002e439z6u,2002-10-30,4.0,1,30,8.346666666666668,109.8634083496412,0.6784217954483698,0.16096357179652937
ak002e439z6u,2002-10-30,4.0,1,45,8.8,109.8634083496412,0.6463126883256373,0.4929081961869653
ak002e439z6u,2002-10-30,4.0,2,0,8.566666666666668,109.8634083496412,0.47691609317734196,-0.5132016430974778
ak002e439z6u,2002-10-30,4.0,2,15,8.8,106.57560556642746,0.5347917171049634,-0.1775364289792699
ak002e439z6u,2002-10-30,4.0,2,30,8.716666666666667,106.57560556642746,0.44363413286618447,0.15391322046322314
ak002e439z6u,2002-10-30,4.0,2,45,8.316666666666668,108.57560556642746,0.3213183202612025,0.48677923806564505
ak002e439z6u,2002-10-30,4.0,3,0,7.383333333333333,103.2878027832137,0.1395293482284025,-0.5146457613988867
ak002e439z6u,2002-10-30,4.0,3,15,7.55,106.2878027832137,0.15116725837381076,-0.17999908189816174
ak002e439z6u,2002-10-30,4.0,3,30,7.316666666666667,108.9544694498804,0.09869181875894587,0.15115123622367813
ak002e439z6u,2002-10-30,4.0,3,45,6.668333333333332,117.66666666666669,0.015168706518994823,0.48524899081866674
ak002e439z6u,2002-10-30,4.0,4,0,6.333333333333332,109.52777777777777,-0.061939359520778156,-0.5152831977313042
ak002e439z6u,2002-10-30,4.0,4,15,6.45,104.55555555555556,-0.1065347267627609,-0.17879524691655596
ak002e439z6u,2002-10-30,4.0,4,30,6.4833333333333325,104.77777777777777,-0.0942584308245102,0.15340928481928928
ak002e439z6u,2002-10-30,4.0,4,45,6.085000000000001,105.0,-0.1268461817473664,0.48362568326013355
ak002e439z6u,2002-10-30,4.0,5,0,5.435,104.15,-0.317232324129438,-0.5139671645249738
ak002e439z6u,2002-10-30,4.0,5,15,5.400000000000001,105.52777777777777,-0.23921988697931287,-0.1833760838758408
ak002e439z6u,2002-10-30,4.0,5,30,4.716666666666667,111.06666666666666,-0.47488409159044953,0.1567304233342117
ak002e439z6u,2002-10-30,4.0,5,45,4.585,106.1,-0.5686239461116961,0.49185465967396036
ak002e439z6u,2002-10-30,4.0,6,0,4.517500000000001,108.66666666666669,-0.5359717275188604,-0.5121686945097139
ak002e439z6u,2002-10-30,4.0,6,15,4.1833630952380965,103.33333333333331,-0.6021400911719096,-0.17423996055727414
ak002e439z6u,2002-10-30,4.0,6,30,3.9905555555555554,101.66666666666669,-0.6179811952276851,0.15483161733935363
ak002e439z6u,2002-10-30,4.0,6,45,4.248388888888889,101.0,-0.6173161285020621,0.49553057355671887
ak002e439z6u,2002-10-30,4.0,7,0,4.298229166666667,102.125,-0.5903352497883393,-0.5002083096395498
ak002e439z6u,2002-10-30,4.0,7,15,4.297083333333333,118.1904761904762,-0.6001627955840205,-0.16637011750005617
ak002e439z6u,2002-10-30,4.0,7,30,4.575833333333333,104.5238095238095,-0.5132915440227716,0.1656487377327189
ak002e439z6u,2002-10-30,4.0,7,45,4.434583333333333,104.25,-0.5629061175999253,0.4969448694356922
ak002e439z6u,2002-10-30,4.0,8,0,3.65,109.625,-0.741239757248441,-0.5012432627253917
ak002e439z6u,2002-10-30,4.0,8,15,3.8227777777777785,110.90476190476193,-0.6989703996065141,-0.16896483778528232
ak002e439z6u,2002-10-30,4.0,8,30,4.403472222222222,108.28888888888888,-0.5912404834731505,0.1672346767618853
ak002e439z6u,2002-10-30,4.0,8,45,4.2702777777777765,107.63333333333333,-0.6180270114187322,0.5016483659379253
ak002e439z6u,2002-10-30,4.0,9,0,3.5604166666666663,101.58333333333331,-0.7564012974101758,-0.49880179020077986
ak002e439z6u,2002-10-30,4.0,9,15,4.001111111111111,105.0,-0.6444575187290295,-0.16583162090767056
ak002e439z6u,2002-10-30,4.0,9,30,3.9766666666666666,109.5,-0.6272822387810285,0.1636448940648343
ak002e439z6u,2002-10-30,4.0,9,45,4.308333333333334,97.33333333333331,-0.6258759153079404,0.5010149517084326
ak002e439z6u,2002-10-30,4.0,10,0,3.7575,102.5,-0.7920278867724649,-0.4940158929314396
ak002e439z6u,2002-10-30,4.0,10,15,5.273948571453932,99.0,-0.5327521433306717,-0.1533197577660607
ak002e439z6u,2002-10-30,4.0,10,30,3.8333333333333335,101.0,-0.7134981373428209,0.1721685995836995
ak002e439z6u,2002-10-30,4.0,10,45,4.300833333333333,103.66666666666669,-0.8448476288303447,0.5283925498642694
ak002e439z6u,2002-10-30,4.0,11,0,4.345833333333333,106.0,-0.7816083745058745,-0.48444033760755373
ak002e439z6u,2002-10-30,4.0,11,15,4.878948571453932,108.5,-0.5293641224068943,-0.16420859105298122
ak002e439z6u,2002-10-30,4.0,11,30,4.362916666666667,113.08333333333331,-0.780632053312119,0.18094079764030813
ak002e439z6u,2002-10-30,4.0,11,45,4.205555555555557,104.98333333333332,-0.8077261662101328,0.5200366686191638
ak002e439z6u,2002-10-30,4.0,12,0,4.6450000000000005,101.66666666666669,-0.6596942439707758,-0.4881294627248686
ak002e439z6u,2002-10-30,4.0,12,15,4.6,104.33333333333331,-0.6277875153545491,-0.149672979607571
ak002e439z6u,2002-10-30,4.0,12,30,4.6,105.61111111111107,-0.6179480984438247,0.17640371361032695
ak002e439z6u,2002-10-30,4.0,12,45,4.616666666666666,96.77777777777777,-0.618529726460613,0.507571742238287
ak002e439z6u,2002-10-30,4.0,13,0,4.470833333333333,106.0,-0.6357971333178629,-0.4905251211666481
ak002e439z6u,2002-10-30,4.0,13,15,4.916666666666666,101.33333333333331,-0.6268168918378182,-0.15667101241841885
ak002e439z6u,2002-10-30,4.0,13,30,4.733333333333333,105.0,-0.6097708972893486,0.1758906393143555
ak002e439z6u,2002-10-30,4.0,13,45,4.583333333333333,102.66666666666669,-0.6033810382702854,0.5125333523502579
ak002e439z6u,2002-10-30,4.0,14,0,4.0277777777777795,109.0,-0.7666432102797629,-0.4889897722099344
ak002e439z6u,2002-10-30,4.0,14,15,4.233333333333333,114.9089388997608,-0.6942957663567504,-0.15740801885481281
ak002e439z6u,2002-10-30,4.0,14,30,4.283333333333333,109.8634083496412,-0.6411600418301279,0.18141109290368956
ak002e439z6u,2002-10-30,4.0,14,45,4.6,106.33333333333331,-0.6753751413179826,0.51862097373315
ak002e439z6u,2002-10-30,4.0,15,0,4.775,105.33333333333331,-0.6491312488073802,-0.49185202494785635
ak002e439z6u,2002-10-30,4.0,15,15,4.6,108.62113611654706,-0.7105337877298641,-0.15514883766105148
ak002e439z6u,2002-10-30,4.0,15,30,4.6,113.2878027832137,-0.633034116279031,0.1751336249120345
ak002e439z6u,2002-10-30,4.0,15,45,4.55,109.8634083496412,-0.6313116236931795,0.5113027173304658
ak002e439z6u,2002-10-30,4.0,16,0,5.11375,109.8975562622309,-0.2080769405103772,-0.5003350091983908
ak002e439z6u,2002-10-30,4.0,16,15,4.888888888888888,109.8634083496412,-0.34536022947005396,-0.16605367433012008
ak002e439z6u,2002-10-30,4.0,16,30,4.476666666666668,109.8634083496412,-0.3462081979255307,0.17117196751808614
ak002e439z6u,2002-10-30,4.0,16,45,5.3125,109.8634083496412,-0.09520097782100952,0.4974741593867522
ak002e439z6u,2002-10-30,4.0,17,0,5.1375,113.24227223309413,0.1655896276806559,-0.49501417735456943
ak002e439z6u,2002-10-30,4.0,17,15,5.57361111111111,111.57560556642746,0.10567184031631528,-0.17040458492022204
ak002e439z6u,2002-10-30,4.0,17,30,4.85,111.57560556642746,0.08014968572756324,0.17366060042290793
ak002e439z6u,2002-10-30,4.0,17,45,4.966666666666666,109.8634083496412,0.18402522564437807,0.5083263119081287
ak002e439z6u,2002-10-30,4.0,18,0,5.9499999999999975,109.9317041748206,0.5061186644616998,-0.4936888631729674
ak002e439z6u,2002-10-30,4.0,18,15,5.666666666666668,111.57560556642746,0.415479443577063,-0.16021917866422
ak002e439z6u,2002-10-30,4.0,18,30,5.8500000000000005,111.57560556642746,0.530821979232929,0.1706456181849762
ak002e439z6u,2002-10-30,4.0,18,45,6.2333333333333325,111.62113611654706,0.6356165071118552,0.5019583882465795
ak002e439z6u,2002-10-30,4.0,19,0,7.25,109.8634083496412,0.7416461830208226,-0.4900504998194984
ak002e439z6u,2002-10-30,4.0,19,15,7.283333333333334,108.24227223309413,0.8012618153447876,-0.16110765780418976
ak002e439z6u,2002-10-30,4.0,19,30,7.2666666666666675,109.8634083496412,0.8168196686545256,0.17482355206951952
ak002e439z6u,2002-10-30,4.0,19,45,7.7625,113.2878027832137,0.8848166508841112,0.5073839441566463
ak002e439z6u,2002-10-30,4.0,20,0,7.933234126984128,110.74227223309413,0.9153400029547661,-0.4895826766473001
ak002e439z6u,2002-10-30,4.0,20,15,8.005416666666667,115.0,0.9791271451029303,-0.15986428021337085
ak002e439z6u,2002-10-30,4.0,20,30,7.746666666666667,114.9089388997608,0.9344150095081232,0.17922214011981938
ak002e439z6u,2002-10-30,4.0,20,45,7.996111111111111,109.8634083496412,0.9878863469942177,0.5093166483313706
ak002e439z6u,2002-10-30,4.0,21,0,7.122698412698412,109.9089388997608,0.8395712010757282,-0.48831497225219683
ak002e439z6u,2002-10-30,4.0,21,15,7.553125,116.57560556642746,0.9454749054530792,-0.1560381285505936
ak002e439z6u,2002-10-30,4.0,21,30,8.551587301587302,111.62113611654706,1.0691822468102314,0.17410587429345734
ak002e439z6u,2002-10-30,4.0,21,45,8.222222222222221,108.2878027832137,1.0154618782201421,0.5074007077579669
ak002e439z6u,2002-10-30,4.0,22,0,8.159722222222221,118.33333333333331,1.115739093662987,-0.4851094426182924
ak002e439z6u,2002-10-30,4.0,22,15,7.668333333333334,113.2878027832137,0.9721858873277355,-0.15685128737611465
ak002e439z6u,2002-10-30,4.0,22,30,8.427083333333334,109.9089388997608,1.0986729122250167,0.1780129850370727
ak002e439z6u,2002-10-30,4.0,22,45,9.006944444444445,109.9089388997608,1.2358715383430194,0.5196584536647572
ak002e439z6u,2002-10-30,4.0,23,0,8.720833333333333,109.9544694498804,1.090892716374621,-0.4909077154329975
ak002e439z6u,2002-10-30,4.0,23,15,7.901157407407408,108.2878027832137,1.021096126715406,-0.15369872379705624
ak002e439z6u,2002-10-30,4.0,23,30,9.466666666666667,123.2878027832137,1.281980605337394,0.18946418237852508
ak002e439z6u,2002-10-30,4.0,23,45,9.019047619047619,109.8634083496412,1.0974263071277073,0.5124144355647796
ak002e439z6u,2002-10-31,3.0,0,0,9.766666666666667,109.8634083496412,0.9507717342705984,-0.49798413769020855
ak002e439z6u,2002-10-31,3.0,0,15,9.129166666666668,115.74227223309413,0.9135619982375244,-0.1686153007278129
ak002e439z6u,2002-10-31,3.0,0,30,9.8,119.07560556642746,0.9327260966943822,0.16584257934918395
ak002e439z6u,2002-10-31,3.0,0,45,9.75,116.62113611654706,0.9394037906450069,0.4962984221762648
ak002e439z6u,2002-10-31,3.0,1,0,8.45,119.9089388997608,0.8622089409186692,-0.5071475307608081
ak002e439z6u,2002-10-31,3.0,1,15,9.231349206349208,109.8634083496412,0.8033417234895674,-0.16221417721639103
ak002e439z6u,2002-10-31,3.0,1,30,8.920238095238096,109.8634083496412,0.7157246331977588,0.172101625814926
ak002e439z6u,2002-10-31,3.0,1,45,9.716666666666667,109.8634083496412,0.8006786435830723,0.51510599369862
ak002e439z6u,2002-10-31,3.0,2,0,8.738690476190476,104.62113611654706,0.4707152914426703,-0.5036426589190289
ak002e439z6u,2002-10-31,3.0,2,15,8.75722222222222,104.2878027832137,0.46313089739629537,-0.17199137211348633
ak002e439z6u,2002-10-31,3.0,2,30,8.962222222222222,106.57560556642746,0.48676487504897814,0.17154471111666414
ak002e439z6u,2002-10-31,3.0,2,45,8.4,108.57560556642746,0.46518634824884736,0.5101516772022995
ak002e439z6u,2002-10-31,3.0,3,0,6.566666666666666,106.62113611654706,0.035600409443755095,-0.5045843242791052
ak002e439z6u,2002-10-31,3.0,3,15,6.133333333333334,104.66666666666669,-0.05146386441769035,-0.17587110862501365
ak002e439z6u,2002-10-31,3.0,3,30,5.583333333333332,106.66666666666669,-0.1752266912708984,0.1633280180092111
ak002e439z6u,2002-10-31,3.0,3,45,5.594999999999999,120.44444444444444,-0.21637795626162543,0.49286800407285086
ak002e439z6u,2002-10-31,3.0,4,0,4.933333333333334,106.86111111111107,-0.27691281173751847,-0.5113695411519438
ak002e439z6u,2002-10-31,3.0,4,15,5.016666666666667,104.55555555555556,-0.32681573833267824,-0.17377752300683894
ak002e439z6u,2002-10-31,3.0,4,30,4.716666666666667,104.77777777777777,-0.33793754466133263,0.15097088584332005
ak002e439z6u,2002-10-31,3.0,4,45,4.833333333333333,102.5,-0.40204384719751984,0.4889358258390706
ak002e439z6u,2002-10-31,3.0,5,0,4.968333333333333,104.15,-0.3997024211955681,-0.5100248054512319
ak002e439z6u,2002-10-31,3.0,5,15,4.4,111.75,-0.5585408246857196,-0.17380531074552738
ak002e439z6u,2002-10-31,3.0,5,30,4.0183333333333335,108.66666666666669,-0.705629917737591,0.16867657287667867
ak002e439z6u,2002-10-31,3.0,5,45,5.455000000000001,106.66666666666669,-0.27589167584796975,0.49025263710276606
ak002e439z6u,2002-10-31,3.0,6,0,6.2,102.33333333333331,-0.31531599101356445,-0.4930512197603908
ak002e439z6u,2002-10-31,3.0,6,15,5.3533333333333335,101.0,-0.3322100677889397,-0.1758900561762003
ak002e439z6u,2002-10-31,3.0,6,30,5.288333333333333,105.0,-0.336738168707405,0.15871781221005182
ak002e439z6u,2002-10-31,3.0,6,45,5.303333333333334,99.33333333333331,-0.3772849498208231,0.4946925158994394
ak002e439z6u,2002-10-31,3.0,7,0,4.743333333333333,115.33333333333331,-0.44333671676840014,-0.5007675457657761
ak002e439z6u,2002-10-31,3.0,7,15,5.301666666666667,103.0,-0.43277673830758023,-0.16333627644188925
ak002e439z6u,2002-10-31,3.0,7,30,5.05,103.66666666666669,-0.4385349417016201,0.16858842011339426
ak002e439z6u,2002-10-31,3.0,7,45,5.235,103.66666666666669,-0.3692554356232239,0.4959037099620643
ak002e439z6u,2002-10-31,3.0,8,0,3.9379166666666654,103.26666666666668,-0.6689168871473654,-0.504185380490851
ak002e439z6u,2002-10-31,3.0,8,15,3.6566666666666654,107.46031746031748,-0.6728216501363063,-0.16901172999302022
ak002e439z6u,2002-10-31,3.0,8,30,4.710138888888889,100.73333333333332,-0.5183749106473017,0.17497901826538123
ak002e439z6u,2002-10-31,3.0,8,45,3.920277777777777,103.33333333333331,-0.6267945335228123,0.49508539915806704
ak002e439z6u,2002-10-31,3.0,9,0,3.7860416666666654,102.64285714285714,-0.713275459951285,-0.49813960763443477
ak002e439z6u,2002-10-31,3.0,9,15,4.171388888888888,102.66666666666669,-0.5193504317096741,-0.17344999359476673
ak002e439z6u,2002-10-31,3.0,9,30,3.641666666666667,98.33333333333331,-0.7571968107371018,0.17003350063121267
ak002e439z6u,2002-10-31,3.0,9,45,4.308333333333334,95.0,-0.6247604851296757,0.5058375165820026
ak002e439z6u,2002-10-31,3.0,10,0,4.341666666666667,99.0,-0.7688796787146317,-0.48268989131823503
ak002e439z6u,2002-10-31,3.0,10,15,5.096170793676153,97.16666666666669,-0.5467222626480075,-0.15405278181848706
ak002e439z6u,2002-10-31,3.0,10,30,3.8333333333333335,106.08333333333331,-0.6830142295941546,0.17087541619837282
ak002e439z6u,2002-10-31,3.0,10,45,4.300833333333333,105.0,-0.8401952607480592,0.5237650117893452
ak002e439z6u,2002-10-31,3.0,11,0,4.345833333333333,108.33333333333331,-0.7748069892516644,-0.48770370742005253
ak002e439z6u,2002-10-31,3.0,11,15,4.995615238120599,111.33333333333331,-0.5384541480142352,-0.15649392588835517
ak002e439z6u,2002-10-31,3.0,11,30,4.216666666666668,111.19444444444444,-0.7945230620286506,0.17920522935183456
ak002e439z6u,2002-10-31,3.0,11,45,3.861111111111111,104.56666666666666,-0.8275979288875617,0.514614600298538
ak002e439z6u,2002-10-31,3.0,12,0,4.482499999999999,103.5,-0.7138375969036257,-0.486254264189844
ak002e439z6u,2002-10-31,3.0,12,15,4.516666666666667,105.93333333333334,-0.7108487813014431,-0.15531811558088343
